client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
23421,,,0,0,0,2022-08-27
23422,,,0,0,0,2022-08-22
23423,,,0,0,0,2022-08-23
23424,,,0,0,0,2022-08-02
23425,,,0,0,0,2022-08-27
23426,,,0,0,0,2022-08-23
23427,,,0,0,0,2022-08-20
23428,,,0,0,0,2022-08-19
23429,,,0,0,0,2022-08-16
23430,,,0,0,0,2022-08-16
23431,,,0,0,0,2022-08-04
23432,,,0,0,0,2022-08-25
23433,,,0,0,0,2022-08-02
23434,,,0,0,0,2022-08-08
23435,,,0,0,0,2022-08-30
23436,,,0,0,0,2022-08-07
23437,,,0,0,0,2022-08-29
23438,,,0,0,0,2022-08-13
23439,,,0,0,0,2022-08-21
23440,,,0,0,0,2022-08-25
23441,,,0,0,0,2022-08-27
23442,,,0,0,0,2022-08-13
23443,,,0,0,0,2022-08-08
23444,,,0,0,0,2022-08-19
23445,,,0,0,0,2022-08-18
23446,,,0,0,0,2022-08-17
23447,,,0,0,0,2022-08-04
23448,,,0,0,0,2022-08-18
23449,,,0,0,0,2022-08-18
23450,,,0,0,0,2022-08-13
23451,,,0,0,0,2022-08-08
23452,,,0,0,0,2022-08-12
23453,,,0,0,0,2022-08-21
23454,,,0,0,0,2022-08-13
23455,,,0,0,0,2022-08-18
23456,,,0,0,0,2022-08-01
23457,,,0,0,0,2022-08-19
23458,,,0,0,0,2022-08-11
23459,,,0,0,0,2022-08-09
23460,,,0,0,0,2022-08-25
23461,,,0,0,0,2022-08-14
23462,,,0,0,0,2022-08-30
23463,,,0,0,0,2022-08-16
23464,,,0,0,0,2022-08-30
23465,,,0,0,0,2022-08-04
23466,,,0,0,0,2022-08-21
23467,,,0,0,0,2022-08-01
23468,,,0,0,0,2022-08-16
23469,,,0,0,0,2022-08-02
23470,,,0,0,0,2022-08-18
23471,,,0,0,0,2022-08-23
23472,,,0,0,0,2022-08-06
23473,,,0,0,0,2022-08-27
23474,,,0,0,0,2022-08-15
23475,,,0,0,0,2022-08-27
23476,,,0,0,0,2022-08-21
23477,,,0,0,0,2022-08-19
23478,,,0,0,1,2022-08-12
23479,,,0,0,0,2022-08-24
23480,,,0,0,0,2022-08-09
23481,,,0,0,0,2022-08-31
23482,,,0,0,0,2022-08-06
23483,,,0,0,0,2022-08-20
23484,,,0,0,0,2022-08-03
23485,,,0,0,0,2022-08-06
23486,,,0,0,0,2022-08-02
23487,,,0,0,0,2022-08-31
23488,,,0,0,0,2022-08-31
23489,,,0,0,0,2022-08-18
23490,,,0,0,0,2022-08-12
23491,,,0,0,0,2022-08-03
23492,,,0,0,0,2022-08-14
23493,,,0,0,0,2022-08-07
23494,,,0,0,0,2022-08-24
23495,,,0,0,0,2022-08-17
23496,,,0,0,0,2022-08-22
23497,,,0,0,0,2022-08-27
23498,,,0,0,0,2022-08-02
23499,,,0,0,0,2022-08-09
23500,,,0,0,0,2022-08-15
23501,,,0,0,0,2022-08-29
23502,,,0,0,0,2022-08-23
23503,,,0,0,0,2022-08-30
23504,,,0,0,0,2022-08-08
23505,,,0,0,1,2022-08-06
23506,,,0,0,0,2022-08-05
23507,,,0,0,0,2022-08-31
23508,,,0,0,0,2022-08-28
23509,,,0,0,0,2022-08-12
23510,,,0,0,0,2022-08-12
23511,,,0,0,1,2022-08-05
23512,,,0,0,0,2022-08-29
23513,,,0,0,0,2022-08-19
23514,,,0,0,0,2022-08-27
23515,,,0,0,0,2022-08-02
23516,,,0,0,0,2022-08-20
23517,,,0,0,0,2022-08-14
23518,,,0,0,0,2022-08-27
23519,,,0,0,0,2022-08-02
23520,,,0,0,0,2022-08-20
23521,,,0,0,0,2022-08-13
23522,,,0,0,0,2022-08-06
23523,,,0,0,0,2022-08-30
23524,,,0,0,0,2022-08-12
23525,,,0,0,0,2022-08-14
23526,,,0,0,0,2022-08-09
23527,,,0,0,0,2022-08-25
23528,,,0,0,0,2022-08-28
23529,,,0,0,0,2022-08-30
23530,,,0,0,0,2022-08-15
23531,,,0,0,0,2022-08-21
23532,,,0,0,0,2022-08-24
23533,,,0,0,0,2022-08-19
23534,,,0,0,0,2022-08-24
23535,,,0,0,0,2022-08-23
23536,,,0,0,0,2022-08-20
23537,,,0,0,0,2022-08-23
23538,,,0,0,0,2022-08-02
23539,,,0,0,0,2022-08-13
23540,,,0,0,0,2022-08-23
23541,,,0,0,0,2022-08-01
23542,,,0,0,0,2022-08-11
23543,,,0,0,0,2022-08-26
23544,,,0,0,0,2022-08-15
23545,,,0,0,0,2022-08-01
23546,,,0,0,0,2022-08-26
23547,,,0,0,0,2022-08-19
23548,,,0,0,0,2022-08-03
23549,,,0,0,0,2022-08-11
23550,,,0,0,0,2022-08-25
23551,,,0,0,0,2022-08-07
23552,,,0,0,0,2022-08-08
23553,,,0,0,0,2022-08-07
23554,,,0,0,0,2022-08-05
23555,,,0,0,0,2022-08-27
23556,,,0,0,0,2022-08-24
23557,,,0,0,0,2022-08-24
23558,,,0,0,0,2022-08-22
23559,,,0,0,0,2022-08-19
23560,,,0,0,0,2022-08-15
23561,,,0,0,0,2022-08-01
23562,,,0,0,0,2022-08-13
23563,,,0,0,0,2022-08-25
23564,,,0,0,0,2022-08-29
23565,,,0,0,0,2022-08-01
23566,,,0,0,0,2022-08-02
23567,,,0,0,0,2022-08-08
23568,,,0,0,0,2022-08-26
23569,,,0,0,0,2022-08-12
23570,,,0,0,1,2022-08-06
23571,,,0,0,0,2022-08-03
23572,,,0,0,0,2022-08-07
23573,,,0,0,0,2022-08-22
23574,,,0,0,0,2022-08-22
23575,,,0,0,0,2022-08-22
23576,,,0,0,0,2022-08-27
23577,,,0,0,0,2022-08-31
23578,,,0,0,1,2022-08-29
23579,,,0,0,0,2022-08-25
23580,,,0,0,0,2022-08-12
23581,,,0,0,1,2022-08-17
23582,,,0,0,0,2022-08-08
23583,,,0,0,0,2022-08-12
23584,,,0,0,0,2022-08-24
23585,,,0,0,0,2022-08-02
23586,,,0,0,0,2022-08-05
23587,,,0,0,0,2022-08-22
23588,,,0,0,0,2022-08-28
23589,,,0,0,0,2022-08-30
23590,,,0,0,0,2022-08-16
23591,,,0,0,0,2022-08-30
23592,,,0,0,0,2022-08-02
23593,,,0,0,0,2022-08-26
23594,,,0,0,0,2022-08-09
23595,,,0,0,0,2022-08-31
23596,,,0,0,0,2022-08-01
23597,,,0,0,0,2022-08-13
23598,,,0,0,0,2022-08-11
23599,,,0,0,0,2022-08-12
23600,,,0,0,0,2022-08-02
23601,,,0,0,0,2022-08-18
23602,,,0,0,0,2022-08-20
23603,,,0,0,0,2022-08-06
23604,,,0,0,0,2022-08-17
23605,,,0,0,0,2022-08-07
23606,,,0,0,0,2022-08-31
23607,,,0,0,0,2022-08-23
23608,,,0,0,0,2022-08-23
23609,,,0,0,0,2022-08-05
23610,,,0,0,0,2022-08-13
23611,,,0,0,0,2022-08-19
23612,,,0,0,0,2022-08-30
23613,,,0,0,0,2022-08-27
23614,,,0,0,0,2022-08-11
23615,,,0,0,0,2022-08-03
23616,,,0,0,0,2022-08-06
23617,,,0,0,1,2022-08-04
23618,,,0,0,0,2022-08-16
23619,,,0,0,0,2022-08-01
23620,,,0,0,0,2022-08-31
23621,,,0,0,0,2022-08-14
23622,,,0,0,0,2022-08-07
23623,,,0,0,0,2022-08-21
23624,,,0,0,0,2022-08-03
23625,,,0,0,0,2022-08-17
23626,,,0,0,0,2022-08-01
23627,,,0,0,0,2022-08-18
23628,,,0,0,0,2022-08-27
23629,,,0,0,0,2022-08-21
23630,,,0,0,1,2022-08-21
23631,,,0,0,0,2022-08-25
23632,,,0,0,0,2022-08-26
23633,,,0,0,0,2022-08-27
23634,,,0,0,0,2022-08-04
23635,,,0,0,0,2022-08-22
23636,,,0,0,0,2022-08-16
23637,,,0,0,0,2022-08-21
23638,,,0,0,0,2022-08-05
23639,,,0,0,0,2022-08-19
23640,,,0,0,0,2022-08-23
23641,,,0,0,0,2022-08-16
23642,,,0,0,0,2022-08-07
23643,,,0,0,0,2022-08-19
23644,,,0,0,0,2022-08-30
23645,,,0,0,0,2022-08-10
23646,,,0,0,0,2022-08-14
23647,,,0,0,0,2022-08-23
23648,,,0,0,0,2022-08-14
23649,,,0,0,0,2022-08-05
23650,,,0,0,0,2022-08-20
23651,,,0,0,0,2022-08-07
23652,,,0,0,0,2022-08-04
23653,,,0,0,0,2022-08-08
23654,,,0,0,0,2022-08-03
23655,,,0,0,0,2022-08-08
23656,,,0,0,0,2022-08-25
23657,,,0,0,0,2022-08-27
23658,,,0,0,0,2022-08-17
23659,,,0,0,0,2022-08-23
23660,,,0,0,0,2022-08-06
23661,,,0,0,0,2022-08-21
23662,,,0,0,0,2022-08-03
23663,,,0,0,0,2022-08-28
23664,,,0,0,0,2022-08-06
23665,,,0,0,0,2022-08-25
23666,,,0,0,0,2022-08-26
23667,,,0,0,0,2022-08-01
23668,,,0,0,0,2022-08-06
23669,,,0,0,0,2022-08-18
23670,,,0,0,0,2022-08-08
23671,,,0,0,0,2022-08-07
23672,,,0,0,0,2022-08-03
23673,,,0,0,0,2022-08-15
23674,,,0,0,0,2022-08-27
23675,,,0,0,0,2022-08-20
23676,,,0,0,0,2022-08-19
23677,,,0,0,0,2022-08-03
23678,,,0,0,0,2022-08-19
23679,,,0,0,0,2022-08-16
23680,,,0,0,0,2022-08-04
23681,,,0,0,0,2022-08-26
23682,,,0,0,0,2022-08-31
23683,,,0,0,0,2022-08-03
23684,,,0,0,0,2022-08-10
23685,,,0,0,0,2022-08-31
23686,,,0,0,0,2022-08-22
23687,,,0,0,0,2022-08-06
23688,,,0,0,0,2022-08-20
23689,,,0,0,0,2022-08-06
23690,,,0,0,0,2022-08-18
23691,,,0,0,0,2022-08-25
23692,,,0,0,0,2022-08-03
23693,,,0,0,0,2022-08-07
23694,,,0,0,0,2022-08-18
23695,,,0,0,0,2022-08-06
23696,,,0,0,0,2022-08-19
23697,,,0,0,0,2022-08-06
23698,,,0,0,0,2022-08-18
23699,,,0,0,0,2022-08-27
23700,,,0,0,0,2022-08-20
23701,,,0,0,0,2022-08-31
23702,,,0,0,0,2022-08-14
23703,,,0,0,0,2022-08-31
23704,,,0,0,0,2022-08-19
23705,,,0,0,0,2022-08-28
23706,,,0,0,0,2022-08-24
23707,,,0,0,0,2022-08-26
23708,,,0,0,0,2022-08-11
23709,,,0,0,0,2022-08-09
23710,,,0,0,0,2022-08-20
23711,,,0,0,0,2022-08-01
23712,,,0,0,0,2022-08-03
23713,,,0,0,0,2022-08-06
23714,,,0,0,0,2022-08-18
23715,,,0,0,0,2022-08-30
23716,,,0,0,0,2022-08-02
23717,,,0,0,0,2022-08-21
23718,,,0,0,0,2022-08-10
23719,,,0,0,0,2022-08-19
23720,,,0,0,0,2022-08-20
23721,,,0,0,0,2022-08-09
23722,,,0,0,0,2022-08-09
23723,,,0,0,0,2022-08-04
23724,,,0,0,0,2022-08-18
23725,,,0,0,0,2022-08-26
23726,,,0,0,0,2022-08-30
23727,,,0,0,0,2022-08-22
23728,,,0,0,0,2022-08-15
23729,,,0,0,0,2022-08-19
23730,,,0,0,0,2022-08-18
23731,,,0,0,0,2022-08-26
23732,,,0,0,0,2022-08-22
23733,,,0,0,0,2022-08-25
23734,,,0,0,0,2022-08-10
23735,,,0,0,0,2022-08-29
23736,,,0,0,0,2022-08-16
23737,,,0,0,0,2022-08-25
23738,,,0,0,0,2022-08-09
23739,,,0,0,0,2022-08-07
23740,,,0,0,0,2022-08-05
23741,,,0,0,0,2022-08-07
23742,,,0,0,0,2022-08-10
23743,,,0,0,0,2022-08-02
23744,,,0,0,0,2022-08-18
23745,,,0,0,0,2022-08-12
23746,,,0,0,0,2022-08-22
23747,,,0,0,0,2022-08-09
23748,,,0,0,0,2022-08-02
23749,,,0,0,0,2022-08-17
23750,,,0,0,0,2022-08-17
23751,,,0,0,0,2022-08-08
23752,,,0,0,0,2022-08-21
23753,,,0,0,0,2022-08-02
23754,,,0,0,0,2022-08-29
23755,,,0,0,0,2022-08-24
23756,,,0,0,0,2022-08-27
23757,,,0,0,0,2022-08-12
23758,,,0,0,0,2022-08-21
23759,,,0,0,0,2022-08-23
23760,,,0,0,1,2022-08-04
23761,,,0,0,0,2022-08-14
23762,,,0,0,0,2022-08-17
23763,,,0,0,0,2022-08-01
23764,,,0,0,0,2022-08-16
23765,,,0,0,0,2022-08-31
23766,,,0,0,0,2022-08-24
23767,,,0,0,0,2022-08-26
23768,,,0,0,0,2022-08-29
23769,,,0,0,0,2022-08-21
23770,,,0,0,0,2022-08-30
23771,,,0,0,0,2022-08-21
23772,,,0,0,0,2022-08-14
23773,,,0,0,0,2022-08-23
23774,,,0,0,0,2022-08-26
23775,,,0,0,0,2022-08-17
23776,,,0,0,0,2022-08-05
23777,,,0,0,0,2022-08-12
23778,,,0,0,0,2022-08-01
23779,,,0,0,0,2022-08-04
23780,,,0,0,0,2022-08-04
23781,,,0,0,0,2022-08-01
23782,,,0,0,0,2022-08-30
23783,,,0,0,0,2022-08-10
23784,,,0,0,0,2022-08-09
23785,,,0,0,0,2022-08-14
23786,,,0,0,0,2022-08-18
23787,,,0,0,0,2022-08-25
23788,,,0,0,0,2022-08-20
23789,,,0,0,0,2022-08-20
23790,,,0,0,0,2022-08-06
23791,,,0,0,0,2022-08-15
23792,,,0,0,0,2022-08-01
23793,,,0,0,0,2022-08-25
23794,,,0,0,0,2022-08-28
23795,,,0,0,0,2022-08-11
23796,,,0,0,0,2022-08-14
23797,,,0,0,0,2022-08-04
23798,,,0,0,0,2022-08-22
23799,,,0,0,0,2022-08-15
23800,,,0,0,0,2022-08-04
23801,,,0,0,0,2022-08-28
23802,,,0,0,0,2022-08-21
23803,,,0,0,0,2022-08-07
23804,,,0,0,0,2022-08-10
23805,,,0,0,0,2022-08-06
23806,,,0,0,0,2022-08-23
23807,,,0,0,0,2022-08-12
23808,,,0,0,0,2022-08-01
23809,,,0,0,0,2022-08-21
23810,,,0,0,0,2022-08-19
23811,,,0,0,0,2022-08-20
23812,,,0,0,0,2022-08-01
23813,,,0,0,0,2022-08-30
23814,,,0,0,0,2022-08-23
23815,,,0,0,0,2022-08-08
23816,,,0,0,0,2022-08-14
23817,,,0,0,0,2022-08-25
23818,,,0,0,0,2022-08-05
23819,,,0,0,0,2022-08-02
23820,,,0,0,0,2022-08-29
23821,,,0,0,0,2022-08-30
23822,,,0,0,0,2022-08-26
23823,,,0,0,0,2022-08-30
23824,,,0,0,0,2022-08-19
23825,,,0,0,0,2022-08-04
23826,,,0,0,0,2022-08-25
23827,,,0,0,0,2022-08-24
23828,,,0,0,0,2022-08-05
23829,,,0,0,0,2022-08-22
23830,,,0,0,0,2022-08-07
23831,,,0,0,0,2022-08-31
23832,,,0,0,0,2022-08-21
23833,,,0,0,0,2022-08-13
23834,,,0,0,0,2022-08-03
23835,,,0,0,0,2022-08-14
23836,,,0,0,0,2022-08-21
23837,,,0,0,0,2022-08-17
23838,,,0,0,0,2022-08-25
23839,,,0,0,0,2022-08-07
23840,,,0,0,0,2022-08-06
23841,,,0,0,0,2022-08-31
23842,,,0,0,0,2022-08-02
23843,,,0,0,0,2022-08-15
23844,,,0,0,0,2022-08-17
23845,,,0,0,0,2022-08-11
23846,,,0,0,0,2022-08-08
23847,,,0,0,0,2022-08-02
23848,,,0,0,0,2022-08-02
23849,,,0,0,0,2022-08-03
23850,,,0,0,0,2022-08-20
23851,,,0,0,0,2022-08-15
23852,,,0,0,0,2022-08-05
23853,,,0,0,0,2022-08-31
23854,,,0,0,0,2022-08-19
23855,,,0,0,0,2022-08-08
23856,,,0,0,0,2022-08-13
23857,,,0,0,0,2022-08-23
23858,,,0,0,0,2022-08-20
23859,,,0,0,0,2022-08-14
23860,,,0,0,0,2022-08-13
23861,,,0,0,0,2022-08-30
23862,,,0,0,0,2022-08-24
23863,,,0,0,0,2022-08-07
23864,,,0,0,0,2022-08-06
23865,,,0,0,0,2022-08-13
23866,,,0,0,0,2022-08-16
23867,,,0,0,0,2022-08-25
23868,,,0,0,0,2022-08-06
23869,,,0,0,0,2022-08-02
23870,,,0,0,0,2022-08-02
23871,,,0,0,0,2022-08-16
23872,,,0,0,0,2022-08-04
23873,,,0,0,0,2022-08-25
23874,,,0,0,0,2022-08-19
23875,,,0,0,0,2022-08-23
23876,,,0,0,0,2022-08-27
23877,,,0,0,0,2022-08-12
23878,,,0,0,0,2022-08-09
23879,,,0,0,0,2022-08-10
23880,,,0,0,0,2022-08-13
23881,,,0,0,0,2022-08-17
23882,,,0,0,0,2022-08-12
23883,,,0,0,0,2022-08-06
23884,,,0,0,0,2022-08-21
23885,,,0,0,0,2022-08-19
23886,,,0,0,0,2022-08-05
23887,,,0,0,0,2022-08-01
23888,,,0,0,0,2022-08-18
23889,,,0,0,0,2022-08-13
23890,,,0,0,0,2022-08-05
23891,,,0,0,0,2022-08-14
23892,,,0,0,0,2022-08-20
23893,,,0,0,0,2022-08-16
23894,,,0,0,0,2022-08-27
23895,,,0,0,0,2022-08-24
23896,,,0,0,0,2022-08-20
23897,,,0,0,0,2022-08-03
23898,,,0,0,0,2022-08-12
23899,,,0,0,0,2022-08-08
23900,,,0,0,0,2022-08-21
23901,,,0,0,0,2022-08-02
23902,,,0,0,0,2022-08-26
23903,,,0,0,0,2022-08-06
23904,,,0,0,0,2022-08-12
23905,,,0,0,0,2022-08-22
23906,,,0,0,0,2022-08-16
23907,,,0,0,0,2022-08-16
23908,,,0,0,0,2022-08-14
23909,,,0,0,0,2022-08-10
23910,,,0,0,0,2022-08-21
23911,,,0,0,0,2022-08-29
23912,,,0,0,0,2022-08-04
23913,,,0,0,0,2022-08-26
23914,,,0,0,0,2022-08-27
23915,,,0,0,0,2022-08-10
23916,,,0,0,0,2022-08-15
23917,,,0,0,0,2022-08-16
23918,,,0,0,0,2022-08-05
23919,,,0,0,0,2022-08-31
23920,,,0,0,0,2022-08-01
23921,,,0,0,0,2022-08-23
23922,,,0,0,0,2022-08-16
23923,,,0,0,0,2022-08-09
23924,,,0,0,0,2022-08-16
23925,,,0,0,0,2022-08-16
23926,,,0,0,0,2022-08-04
23927,,,0,0,0,2022-08-20
23928,,,0,0,0,2022-08-05
23929,,,0,0,0,2022-08-16
23930,,,0,0,0,2022-08-14
23931,,,0,0,0,2022-08-03
23932,,,0,0,0,2022-08-28
23933,,,0,0,0,2022-08-12
23934,,,0,0,0,2022-08-24
23935,,,0,0,0,2022-08-30
23936,,,0,0,0,2022-08-02
23937,,,0,0,0,2022-08-30
23938,,,0,0,0,2022-08-05
23939,,,0,0,0,2022-08-16
23940,,,0,0,0,2022-08-23
23941,,,0,0,0,2022-08-31
23942,,,0,0,0,2022-08-29
23943,,,0,0,0,2022-08-18
23944,,,0,0,0,2022-08-03
23945,,,0,0,0,2022-08-01
23946,,,0,0,0,2022-08-03
23947,,,0,0,0,2022-08-01
23948,,,0,0,0,2022-08-05
23949,,,0,0,0,2022-08-30
23950,,,0,0,0,2022-08-10
23951,,,0,0,0,2022-08-08
23952,,,0,0,0,2022-08-25
23953,,,0,0,0,2022-08-25
23954,,,0,0,0,2022-08-14
23955,,,0,0,0,2022-08-27
23956,,,0,0,0,2022-08-21
23957,,,0,0,0,2022-08-27
23958,,,0,0,0,2022-08-11
23959,,,0,0,0,2022-08-06
23960,,,0,0,0,2022-08-21
23961,,,0,0,0,2022-08-01
23962,,,0,0,0,2022-08-10
23963,,,0,0,0,2022-08-17
23964,,,0,0,0,2022-08-08
23965,,,0,0,0,2022-08-03
23966,,,0,0,0,2022-08-01
23967,,,0,0,0,2022-08-20
23968,,,0,0,0,2022-08-28
23969,,,0,0,0,2022-08-28
23970,,,0,0,0,2022-08-30
23971,,,0,0,0,2022-08-27
23972,,,0,0,0,2022-08-21
23973,,,0,0,0,2022-08-18
23974,,,0,0,0,2022-08-27
23975,,,0,0,0,2022-08-01
23976,,,0,0,0,2022-08-09
23977,,,0,0,0,2022-08-31
23978,,,0,0,0,2022-08-20
23979,,,0,0,0,2022-08-25
23980,,,0,0,0,2022-08-18
23981,,,0,0,0,2022-08-09
23982,,,0,0,0,2022-08-15
23983,,,0,0,0,2022-08-01
23984,,,0,0,0,2022-08-30
23985,,,0,0,0,2022-08-01
23986,,,0,0,0,2022-08-11
23987,,,0,0,0,2022-08-28
23988,,,0,0,0,2022-08-27
23989,,,0,0,0,2022-08-23
23990,,,0,0,0,2022-08-22
23991,,,0,0,0,2022-08-31
23992,,,0,0,0,2022-08-28
23993,,,0,0,0,2022-08-13
23994,,,0,0,0,2022-08-08
23995,,,0,0,0,2022-08-31
23996,,,0,0,0,2022-08-09
23997,,,0,0,0,2022-08-12
23998,,,0,0,0,2022-10-20
23999,,,0,0,1,2022-10-01
24000,,,0,0,1,2022-10-14
24001,,,0,0,1,2022-10-05
24002,,,0,0,1,2022-10-19
24003,,,0,0,0,2022-10-17
24004,,,0,0,0,2022-10-14
24005,,,0,0,0,2022-10-26
24006,,,0,0,1,2022-10-28
24007,,,0,0,0,2022-10-04
24008,,,0,0,0,2022-10-09
24009,,,0,0,0,2022-10-03
24010,,,0,0,1,2022-10-25
24011,,,0,0,0,2022-10-29
24012,,,0,0,1,2022-10-06
24013,,,0,0,1,2022-10-30
24014,,,1,0,0,2022-10-31
24015,,,0,0,1,2022-10-27
24016,,,0,0,1,2022-10-08
24017,,,0,0,1,2022-10-06
24018,,,0,0,1,2022-10-15
24019,,,0,0,0,2022-10-17
24020,,,1,0,1,2022-10-24
24021,,,0,0,0,2022-10-27
24022,,,0,0,0,2022-10-18
24023,,,0,0,1,2022-10-11
24024,,,0,0,0,2022-10-09
24025,,,0,0,1,2022-10-24
24026,,,0,0,1,2022-10-25
24027,,,0,0,0,2022-10-21
24028,,,0,0,1,2022-10-07
24029,,,0,0,1,2022-10-05
24030,,,0,0,1,2022-10-06
24031,,,0,0,0,2022-10-28
24032,,,0,0,1,2022-10-10
24033,,,0,0,1,2022-10-17
24034,,,0,0,1,2022-10-07
24035,,,0,0,0,2022-10-01
24036,,,0,0,1,2022-10-23
24037,,,0,0,0,2022-10-14
24038,,,0,0,1,2022-10-21
24039,,,0,0,1,2022-10-26
24040,,,0,0,0,2022-10-08
24041,,,0,0,1,2022-10-05
24042,,,0,0,0,2022-10-21
24043,,,0,0,1,2022-10-15
24044,,,0,0,0,2022-10-01
24045,,,0,0,1,2022-10-15
24046,,,0,0,0,2022-10-30
24047,,,0,0,1,2022-10-28
24048,,,0,0,1,2022-10-25
24049,,,0,0,1,2022-10-30
24050,,,0,0,1,2022-10-19
24051,,,0,0,1,2022-10-07
24052,,,0,0,1,2022-10-08
24053,,,0,0,0,2022-10-07
24054,,,0,0,1,2022-10-09
24055,,,0,0,0,2022-10-01
24056,,,0,0,1,2022-10-02
24057,,,0,0,1,2022-10-27
24058,,,0,0,1,2022-10-24
24059,,,0,0,1,2022-10-03
24060,,,0,0,1,2022-10-10
24061,,,0,0,0,2022-10-20
24062,,,0,0,1,2022-10-18
24063,,,0,0,1,2022-10-07
24064,,,0,0,0,2022-10-04
24065,,,0,0,0,2022-11-22
24066,,,0,0,0,2022-11-15
24067,,,0,0,0,2022-11-26
24068,,,0,0,0,2022-11-14
24069,,,0,0,1,2022-11-08
24070,,,0,0,0,2022-11-28
24071,,,0,0,0,2022-11-03
24072,,,0,0,0,2022-11-28
24073,,,0,0,1,2022-11-20
24074,,,0,0,1,2022-11-28
24075,,,0,0,0,2022-11-19
24076,,,0,0,1,2022-11-10
24077,,,1,0,0,2022-11-13
24078,,,0,0,0,2022-11-15
24079,,,0,0,1,2022-11-22
24080,,,0,0,1,2022-11-16
24081,,,0,0,1,2022-11-30
24082,,,0,0,0,2022-11-25
24083,,,0,0,0,2022-11-06
24084,,,0,0,1,2022-11-09
24085,,,0,0,0,2022-11-07
24086,,,0,0,1,2022-11-25
24087,,,0,0,0,2022-11-26
24088,,,0,0,1,2022-11-19
24089,,,0,0,1,2022-11-20
24090,,,0,0,0,2022-11-21
24091,,,0,0,0,2022-11-22
24092,,,0,0,0,2022-11-12
24093,,,0,0,0,2022-11-30
24094,,,0,0,0,2022-11-24
24095,,,0,0,1,2022-11-04
24096,,,0,0,0,2022-11-21
24097,,,0,0,1,2022-11-03
24098,,,0,0,0,2022-11-25
24099,,,0,0,0,2022-11-11
24100,,,0,0,0,2022-11-03
24101,,,0,0,1,2022-11-21
24102,,,0,0,1,2022-11-17
24103,,,1,0,1,2022-11-03
24104,,,0,0,1,2022-11-10
24105,,,0,0,0,2022-11-14
24106,,,0,0,0,2022-11-14
24107,,,0,0,0,2022-11-06
24108,,,0,0,0,2022-11-19
24109,,,1,1,0,2022-11-25
24110,,,0,0,0,2022-11-09
24111,,,0,0,0,2022-11-23
24112,,,0,0,0,2022-11-28
24113,,,0,0,0,2022-11-23
24114,,,1,0,0,2022-11-11
24115,,,0,0,0,2022-11-13
24116,,,0,0,1,2022-11-02
24117,,,0,0,1,2022-11-14
24118,,,0,0,0,2022-11-03
24119,,,0,0,1,2022-11-16
24120,,,0,0,1,2022-11-25
24121,,,0,0,0,2022-11-15
24122,,,0,0,1,2022-11-03
24123,,,0,0,0,2022-11-03
24124,,,0,0,0,2022-11-30
24125,,,1,0,0,2022-11-25
24126,,,0,0,0,2022-11-02
24127,,,0,0,0,2022-11-07
24128,,,0,0,0,2022-11-11
24129,,,0,0,0,2022-11-01
24130,,,0,0,0,2022-11-22
24131,,,0,0,0,2022-11-10
24132,,,0,0,0,2022-11-07
24133,,,0,0,0,2022-11-12
24134,,,0,0,0,2022-11-22
24135,,,0,0,0,2022-11-21
24136,,,1,0,0,2022-11-29
24137,,,0,0,0,2022-11-26
24138,,,0,0,0,2022-11-21
24139,,,0,0,0,2022-11-29
24140,,,1,0,0,2022-11-17
24141,,,1,0,0,2022-11-29
24142,,,0,0,0,2022-11-16
24143,,,0,0,0,2022-11-28
24144,,,1,0,0,2022-11-25
24145,,,0,0,0,2022-11-07
24146,,,0,0,0,2022-11-10
24147,,,1,0,0,2022-11-06
24148,,,0,0,0,2022-11-27
24149,,,0,0,0,2022-11-04
24150,,,0,0,0,2022-11-03
24151,,,0,0,0,2022-11-22
24152,,,0,0,0,2022-11-08
24153,,,0,0,0,2022-11-14
24154,,,0,0,0,2022-11-04
24155,,,0,0,0,2022-11-08
24156,,,0,0,0,2022-11-12
24157,,,0,0,0,2022-11-25
24158,,,1,0,0,2022-11-29
24159,,,0,0,0,2022-11-10
24160,,,0,0,0,2022-11-26
24161,,,0,0,0,2022-11-30
24162,,,1,0,0,2022-11-17
24163,,,0,0,0,2022-11-05
24164,,,0,0,0,2022-11-18
24165,,,0,0,0,2022-11-02
24166,,,0,0,0,2022-11-24
24167,,,1,0,0,2022-11-04
24168,,,0,0,0,2022-11-29
24169,,,1,0,0,2022-11-18
24170,,,0,0,0,2022-11-13
24171,,,0,0,0,2022-11-25
24172,,,0,0,0,2022-11-19
24173,,,0,0,0,2022-11-03
24174,,,1,0,0,2022-11-09
24175,,,0,0,0,2022-11-30
24176,,,0,0,0,2022-11-01
24177,,,0,0,0,2022-11-23
24178,,,0,0,0,2022-11-23
24179,,,0,0,0,2022-11-27
24180,,,0,0,0,2022-11-08
24181,,,0,0,0,2022-11-02
24182,,,0,0,0,2022-11-08
24183,,,0,0,0,2022-11-01
24184,,,0,0,0,2022-11-14
24185,,,0,0,0,2022-11-21
24186,,,0,0,0,2022-11-20
24187,,,0,0,0,2022-11-11
24188,,,0,0,0,2022-11-23
24189,,,1,0,0,2022-11-07
24190,,,0,0,0,2022-11-27
24191,,,1,0,0,2022-11-15
24192,,,0,0,0,2022-11-30
24193,,,0,0,0,2022-11-26
24194,,,0,0,0,2022-11-06
24195,,,0,0,0,2022-11-07
